status_id,ss_headlines,headline,neg,neu,pos
1405630409737397_1551593268474443,0.6705,1 Plastic Bag Made Soccer Dreams Come True For This Little Dude,0,0.621,0.379
1405630409737397_1551621911804912,-0.7579,"This Dog Has Killer Dance Moves, CAN NOT Be Missed",0.448,0.552,0
1405630409737397_1551627095137727,0,11 Fast Food Items You Can Find In Latin America But Not Here,0,1,0
1405630409737397_1551627731804330,0,12 Pictures That Are Too Real For Anyone With Curly Hair,0,1,0
1405630409737397_1551679255132511,0,There's a 'La Reina del Sur' Show in English and It's Called 'Queen of the South',0,1,0
1405630409737397_1551698438463926,-0.0516,7 Of The Craziest Abuelitas and Monster-In-Laws From Telenovelas,0.146,0.854,0
1405630409737397_1551699248463845,0,"California Teen Slays Calculus Exam, Leaves World Speechless",0,1,0
1405630409737397_1551985051768598,0,Teens Try To Explain The Weeknd Lyrics To a Mexican Tio,0,1,0
1405630409737397_1552017671765336,0.4215,Quiz: Only a True Sexpert Can Ace this Quiz. (NSFW),0,0.741,0.259
1405630409737397_1552083811758722,0,Finally An Open Letter To Mexican Moms About How Tampons Do NOT Take Your Virginity,0,1,0
1405630409737397_1552085848425185,-0.4767,Can You Tell Real Taco Bell Menu Items Apart From Fake Ones? Take This Quiz,0.181,0.819,0
1405630409737397_1552124795087957,0,"After You Get Your Ash At Church, This Is Probably The First Thing You Do",0,1,0
1405630409737397_1552152865085150,-0.3182,14 Ways People Are Trying To Convince Themselves They’re Not Failing Cuaresma,0.216,0.654,0.131
1405630409737397_1552154001751703,-0.8074,"Watch a High School Girl Savagely Take Down Her White, Male Teacher's Idea Of What Racism Is",0.343,0.657,0
1405630409737397_1552154361751667,0,Bernie Sanders Used His Victory Speech To Remind Everyone He Is The Child Of Immigrants,0,1,0
1405630409737397_1552162271750876,0,Pope Francis is Causing a Stir Because He Wants to Do THIS In Ciudad Juárez During His Mexico Visit,0,1,0
1405630409737397_1552403258393444,-0.4019,7 Problems Brazil NEEDS to Handle Before the 2016 Rio de Janeiro Olympics,0.197,0.803,0
1405630409737397_1552438028389967,0,Salma Hayek Admits She Has No Experience In First Audition At 20-Years-Old,0.153,0.694,0.153
1405630409737397_1552469571720146,0,Watch Sofía Vergara Answer Questions From The US Citizenship Test,0,1,0
1405630409737397_1552490235051413,0,Why Frida Kahlo Is 7 Feet Tall,0,1,0
1405630409737397_1552522775048159,0,Quiz: We Can Tell if You are Single AF Just from These Questions,0,1,0
1405630409737397_1552528401714263,0,Every Valentine Day Card You’ll Need For Every Type Of Relationship,0,1,0
1405630409737397_1552552668378503,0,14 Reasons Why People Give Up On Tequila,0,1,0
1405630409737397_1552559321711171,0,The Latino Parent Sex Talk: Don’t Have Sex,0,1,0
1405630409737397_1552582371708866,-0.7351,Latino Celebs Go Savage On Hateful Republicans,0.554,0.446,0
1405630409737397_1552689751698128,0,Mexican Designer Ricardo Seco Is Harnessing The Power Of The Sarape To Give Fashion New Life,0,1,0
1405630409737397_1552702568363513,-0.3818,Something Washed Up On the Shore in Paraguay and People are Screaming “Chupacabra”,0.178,0.822,0
1405630409737397_1552867225013714,-0.1531,Demi Lovato: From Awkward Teen to Queen of Shade,0.167,0.833,0
1405630409737397_1552891095011327,0,Is This The End Of The 'P***' Chant At Mexican Soccer Games?,0,1,0
1405630409737397_1552892181677885,0,Why Do All Latino Dads Dress The Same?,0,1,0
1405630409737397_1552901241676979,-0.3818,Demi Turned To The Kardashians At Her Lowest Point,0.245,0.755,0
1405630409737397_1552902271676876,-0.8625,World In Shock After Ruthless Murder And Graphic Photos Are Leaked,0.545,0.455,0
1405630409737397_1552943651672738,0,Disney Changes Drawings For This One Latina,0,1,0
1405630409737397_1552944048339365,0,Mexican Rockers Maná and Jimmy Kimmel Team Up Sing The Muppets' 'Mahna Mahna',0,1,0
1405630409737397_1552991485001288,0,These 'Flaritza' Moments Prove Flaca & Maritza Deserve Their Own Show,0,1,0
1405630409737397_1553192284981208,0.4927,Who Knew Penelope Cruz Could Be So Funny?,0,0.687,0.313
1405630409737397_1553192434981193,0.5719,9 Pop Stars Copying JLo’s Success,0,0.519,0.481
1405630409737397_1553290028304767,0.8316,"Guns, Baby Bottles And McDonald’s Make For One Great Happy Ending For These Cops",0,0.606,0.394
1405630409737397_1553325974967839,-0.128,"""Lip Sync Battle"" Went Full Latina With Eva Longoria And THIS Surprise Guest",0.166,0.701,0.134
1405630409737397_1553416851625418,-0.7506,These People Failed Miserably At Relationships,0.615,0.385,0
1405630409737397_1553430571624046,-0.1779,Boy-Girl-Boys: The Weird Phenomenon In The Dominican Republic,0.195,0.805,0
1405630409737397_1553482754952161,0.4696,"Quiz: Which Movie Cholo Are You? Miklo, Smiley or Angel?",0,0.746,0.254
1405630409737397_1553483164952120,0.4019,13 Photos of Hilarious Store Names that Prove Mexicans DGAF,0,0.769,0.231
1405630409737397_1553483454952091,0.25,"When Students at a North Carolina High School Were Asked About Immigration, They Created These Signs",0,0.875,0.125
1405630409737397_1553631251603978,-0.4215,Oh NOW People Regret Not Listening to Latinos About Donald Trump?,0.219,0.781,0
1405630409737397_1553631638270606,0.5106,9 Photos that Prove Latinas have Always had a Strong Brow Game,0,0.732,0.268
1405630409737397_1553721491594954,0,Which Latino Boxing Legend Are You? Take The Quiz,0,1,0
1405630409737397_1553721701594933,0,In 7 Steps This Cholo Teaches You How To Make Candy Roses,0,1,0
1405630409737397_1553722098261560,0.5719,Here's How Some Latin American Countries Celebrate Valentine's Day,0,0.684,0.316
1405630409737397_1553722898261480,0,Answer These 9 Questions And We’ll Reveal Who You’ll Be Making Out With On V-Day,0,1,0
1405630409737397_1553785611588542,0,9 Mexican Food Items from Whole Foods that Deserve a ‘You Tried’ Sticker,0,1,0
1405630409737397_1553891388244631,-0.7845,11 Mexican Horror Story Photos that Will Instantly Put Fear in Your Heart,0.385,0.615,0
1405630409737397_1553891758244594,0,Can You Guess the Mexican Candy Brand by Looking at a Piece of Its Logo?,0,1,0
1405630409737397_1553892598244510,-0.4767,Proof Latino Parents Deprived Us of a Normal Childhood,0.307,0.693,0
1405630409737397_1553894641577639,0,15 Reasons Everyone Should Watch ‘Stand and Deliver’ Again,0,1,0
1405630409737397_1553895451577558,0,How I Came Out to My Family at a Family Reunion in Mexico,0,1,0
1405630409737397_1554105984889838,-0.1531,12 Horrible Things That Happen During Sex That’ll Make You Feel Better,0.213,0.61,0.177
1405630409737397_1554141018219668,0.5719,People In A Small Mexican Village Use Hammers and Explosives To Celebrate Their History,0,0.764,0.236
1405630409737397_1554144214886015,-0.4019,How Gay Weddings And Honeymoons Could Be The Answer To Puerto Rico’s Problems,0.184,0.816,0
1405630409737397_1554177391549364,-0.891,Quiz: Are You a Bad Bitch or Just Bitchy?,0.679,0.321,0
1405630409737397_1554177758215994,0,Jackie “Flaca” Cruz Talks Nearly Dying and Sexual Orientation,0,1,0
1405630409737397_1554239134876523,0,She Went From Dropping A Mixtape At 18 To Touring The World Before She Turned 23,0,1,0
1405630409737397_1554322474868189,0.4019,"13 People That Could Handle Eating A Chile, And It’s Hilarious",0,0.769,0.231
1405630409737397_1554323201534783,-0.7089,WTF? What Animals Did El Chapo Own?,0.449,0.551,0
1405630409737397_1554408898192880,0,Quiz: Are You A Selena Dance Expert?,0,1,0
1405630409737397_1554417284858708,-0.4522,9 Ways to Use Vaporú to Cure More than Your Stubborn Cold,0.229,0.771,0
1405630409737397_1554547528179017,0,This Nursing Student Sued Her College because Her Classmates Spoke Spanish,0,1,0
1405630409737397_1554588328174937,-0.34,9 Ridiculously Expensive “Mexican” Items,0.444,0.556,0
1405630409737397_1554624164838020,0.5719,This Colombian Designer Wants Afro-latinos To Be Recognized And Celebrated In The Fashion World,0,0.778,0.222
1405630409737397_1554641208169649,0,11 Quotes from ‘The Alchemist’ that Changed My Life,0,1,0
1405630409737397_1554656121501491,0.8316,A Rich French Woman Falls In Love With A Young Dominicana In 'Dólares De Arena',0,0.585,0.415
1405630409737397_1554674991499604,-0.765,It Only Took This Mexican Cancer Patient 2 Seconds To Stop The Pope In His Tracks,0.337,0.663,0
1405630409737397_1554675908166179,0.3612,How Instagram is Not Like Real Life,0,0.706,0.294
1405630409737397_1554679048165865,0,One Of The Standouts At This Year's Grammys Was The Performance By The Cast Of 'Hamilton',0,1,0
1405630409737397_1554768824823554,0,10 Ways Latina Daughters Get the Short End of the Stick,0,1,0
1405630409737397_1554769598156810,-0.4939,11 Latin American Legends Our Parents Used to Scare the Sh*t Out of Us,0.198,0.802,0
1405630409737397_1554920434808393,0,Here’s a Breakdown of Every Type of Tía Latina That Exists,0,1,0
1405630409737397_1554942088139561,-0.4767,21 Latino Songs That Will Mend Your Broken Heart,0.279,0.721,0
1405630409737397_1554947558139014,-0.2247,We Were So Disappointed After Visiting The US And Realizing It Didn’t Look Like This,0.18,0.688,0.132
1405630409737397_1554994564800980,0.2732,Quiz: How Well Can You Match The Telenovela To It's Theme Song?,0,0.84,0.16
1405630409737397_1554997448134025,0.3612,Christina Aguilera Loves Miley Cyrus And Teases Blake in 2-Minutes Flat,0.148,0.604,0.248
1405630409737397_1555037028130067,0.5719,Selena Gomez Is That Friend That Isn’t Afraid To Throw Shade In Your Defense,0,0.719,0.281
1405630409737397_1555059978127772,0,15 Signs You Found Your Future Comadre,0,1,0
1405630409737397_1555061288127641,0,"11 Things We Think Happen In A Machista Culture, But Don’t – Because Women Run The Show",0,1,0
1405630409737397_1555163098117460,-0.4939,The Real Life Scandals That Prove Telenovela Actors Are Nothing But DRAMA,0.225,0.775,0
1405630409737397_1555197774780659,0,10 Reasons Why Latinos Never Move Out of Their Parent’s House,0,1,0
1405630409737397_1555342674766169,0.8143,"13 Latino Foods We Didn’t Like As Kids, But Now We LOVE",0,0.574,0.426
1405630409737397_1555389004761536,-0.3612,VIDEO: What Happens When Robbers F*ck with an MMA Fighter? She Makes Them Cry,0.186,0.719,0.096
1405630409737397_1555433708090399,0,This Is Why Adrienne Bailon Needs A Man ASAP,0,1,0
1405630409737397_1555460778087692,0,11 Photos That Prove Chompiras Is a Global Fashion Icon,0,1,0
1405630409737397_1555465578087212,0.4404,13 Ways Mom Put Her Chanclas To Good Use,0,0.734,0.266
1405630409737397_1555470888086681,-0.4019,13 Border Problems That Are All Too Real,0.278,0.722,0
1405630409737397_1555471821419921,0.5106,"Listen To This Guy's Impressive Covers of Banda El Recodo, Banda MS, And More",0,0.798,0.202
1405630409737397_1555473584753078,0,You Will Never Believe The Amount Of Papal Shade Coming From Pope Francis,0,1,0
1405630409737397_1555506231416480,0,You Will Not Believe What These Tourists Did For The Sake Of A Selfie,0,1,0
1405630409737397_1555786498055120,0.4767,Watch These Latino Movies And Try To Say You Aren’t Proud To Be A Latino,0,0.807,0.193
1405630409737397_1555830904717346,0.6369,The Best Emoji Texts Only Latinos Totally Get,0,0.625,0.375
1405630409737397_1555847971382306,-0.4767,13 Dangerous Mexican Traditions,0.508,0.492,0
1405630409737397_1555884338045336,0,9 Reasons You HAVE TO Follow Vicente Fernandez on IG and Snap,0,1,0
1405630409737397_1555885111378592,-0.6705,Jennifer Lopez Killed It Last Night on 'The Tonight Show Starring Jimmy Fallon' As Teenage Lat...,0.231,0.769,0
1405630409737397_1555886411378462,0.0516,"Seriously Hillary, Give It To Us Straight, What’s Up With Immigration?",0.135,0.714,0.151
1405630409737397_1555898651377238,0.4939,Leo Messi Proves He Can Pretty Much Do The Impossible,0,0.738,0.262
1405630409737397_1555902848043485,0,Why Latinos Can’t Afford Rent,0,1,0
1405630409737397_1555953431371760,0.4767,Young Latinos Were The Real Winners Of The MSNBC/Telemundo Democratic Town Hall,0,0.78,0.22
1405630409737397_1556210921346011,-0.4019,You’re Going to Lose It When You Find Out La Macarena Is Actually a Skank,0.172,0.828,0
1405630409737397_1556217651345338,0.4404,Students Respond to Trump Supporters Who Tried Shaming Latinos,0,0.734,0.266
1405630409737397_1556220251345078,0,Our Parents Were Recycling Before It Even Existed,0,1,0
1405630409737397_1556220914678345,-0.3597,11 Things that Make Absolutely No Sense in the Estefan’s Song “We’re All Mexican”,0.161,0.839,0
1405630409737397_1556371661329937,0,Quiz: Can We Guess Which J.Lo You Are?,0,1,0
1405630409737397_1556380077995762,-0.5994,Mexico Has No Problem Admitting They Stole These Telenovelas,0.412,0.588,0
1405630409737397_1556380877995682,0,7 Quotes from La Doña María Félix that Will Get You through the Week,0,1,0
1405630409737397_1556382121328891,0.3612,Here’s What it Would Look Like if Famous Latinos Had Man Buns,0,0.815,0.185
1405630409737397_1556463241320779,0,11 Latina Sexpectations The World Expects Us To Live Up To,0,1,0
1405630409737397_1556469014653535,0.6369,Signs You’re Too in Love with Chile,0,0.588,0.412
1405630409737397_1556593864641050,-0.6597,"Interracial Couple Attacked by Racist Patron, Others Run to Protect Them",0.398,0.455,0.148
1405630409737397_1556594071307696,0,Quiz: Can You Tell Who on the List is Latino?,0,1,0
1405630409737397_1556646281302475,-0.4939,11 Latino Songs You Were Obsessed with in the 90s and 00s that You’re Now Embarrassed Of,0.219,0.781,0
1405630409737397_1556646654635771,-0.4404,Things We Hate to Admit Mami was Right About,0.296,0.56,0.144
1405630409737397_1556646927969077,-0.4404,Nothing Scared You More As a Kid Than Hearing Your Parents Say These Things to You,0.172,0.828,0
1405630409737397_1556647341302369,-0.6633,QUIZ: How FURIOUS are You?,0.526,0.474,0
1405630409737397_1556861337947636,0.2732,"Quiz: How Well Do You Know Shakira’s “Ciega, Sordomuda”?",0,0.792,0.208
1405630409737397_1556866634613773,-0.3612,11 Things Latinos Need to Stop Apologizing For,0.368,0.632,0
1405630409737397_1556866867947083,0,These Latina Catcalls Will Make You Cringe – And You’ve Probably Heard at Least Three,0,1,0
1405630409737397_1557023127931457,0,Newsflash: You’ve Been Eating Hot Cheetos The Basic Way,0,1,0
1405630409737397_1557041907929579,-0.3612,Our Favorite Afro-Latina Viral Sensation Just Killed It On 'The Ellen DeGeneres Show',0.243,0.595,0.162
1405630409737397_1557067827926987,0.4588,Every Latino Needs To Hear Marc Anthony's Acceptance Speech Calling For Latino Unity,0,0.8,0.2
1405630409737397_1557105397923230,0,Role Reversal: White Actors Asked to Act More White by a Latino,0,1,0
1405630409737397_1557133791253724,-0.4939,You Need to Steal these Trends from Frida Kahlo Now,0.262,0.738,0
1405630409737397_1557148837918886,-0.3818,13 Things Family Members Smuggle From Mexico,0.302,0.698,0
1405630409737397_1557152054585231,0,Mexican Dogs being Kept on Roofs in Mexico,0,1,0
1405630409737397_1557157807917989,-0.561,Think about this Sad Reality Next Time You Drink a Mojito,0.287,0.713,0
1405630409737397_1557248887908881,-0.3182,"Your Office Might be Boring, Unless there are Some Latinos, Here’s Why",0.173,0.827,0
1405630409737397_1557249477908822,-0.6249,Ridiculous Things that Only Happen at Latino Funerals,0.459,0.541,0
1405630409737397_1557417417892028,0.3182,El Chapo Has A Wife And She's Cool About That Whole Kate del Castillo Thing,0,0.85,0.15
1405630409737397_1557460121221091,0,It’s Not a Latino Wedding if these 16 Things Don’t Happen,0,1,0
1405630409737397_1557490027884767,0,This One Woman Could End This Politician’s Career,0,1,0
1405630409737397_1557502071216896,0.7269,Salma Hayek Survived Car Crash And Got A Pretty Cool “Reward” After,0.146,0.378,0.476
1405630409737397_1557545254545911,0.504,What? Really? Poll Says GOP Latinos in Nevada are Supporting Trump,0,0.754,0.246
1405630409737397_1557555384544898,0,"F* Your Machismo, These Women Take Back Womanhood",0,1,0
1405630409737397_1557565857877184,0,Quiz: Let’s See if We Can Guess Your Personality Based on Selena’s Bras,0,1,0
1405630409737397_1557620341205069,0.6369,These Latino Boyfriends are the Best Thing We Never Had,0,0.682,0.318
1405630409737397_1557653691201734,0.6249,The Origin of Some of Your Favorite English Words is Surprising,0,0.638,0.362
1405630409737397_1557654417868328,0.0772,A Border Vigilante Hunts Down Immigrants in the Intense Trailer for ‘Desierto’,0,0.885,0.115
1405630409737397_1557806031186500,0,Quiz: Can You Tell If This Is Kim Kardashian Or El Chapo's Wife?,0,1,0
